filepath,line_count,topic,summary,utility
archived-docs/research-glommer/iggy-sample/core/connectors/sinks/README.md,250,research,Apache Iggy Connectors - Sink,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/sinks/elasticsearch_sink/README.md,21,research,Elasticsearch Sink Connector,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/sinks/iceberg_sink/README.md,82,research,Iceberg Sink Connector,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/sinks/mongodb_sink/README.md,146,research,MongoDB Sink Connector,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/sinks/postgres_sink/README.md,228,research,PostgreSQL Sink Connector,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/sinks/quickwit_sink/README.md,62,research,Quickwit Sink,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/sinks/stdout_sink/README.md,12,research,Stdout Sink,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/sources/README.md,273,research,Apache Iggy Connectors - Source,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/sources/elasticsearch_source/README.md,275,research,Elasticsearch Source Connector with State Management,HIGH
archived-docs/research-glommer/iggy-sample/core/connectors/sources/postgres_source/README.md,374,research,PostgreSQL Source Connector,MEDIUM
archived-docs/research-glommer/iggy-sample/core/connectors/sources/random_source/README.md,18,research,Random Source,MEDIUM
archived-docs/research-glommer/iggy-sample/core/server/README.md,9,research,Apache Iggy Server,HIGH
archived-docs/research-glommer/iggy-sample/examples/README.md,5,research,Apache Iggy Examples,MEDIUM
archived-docs/research-glommer/iggy-sample/examples/csharp/README.md,93,research,Iggy Examples,MEDIUM
archived-docs/research-glommer/iggy-sample/examples/go/README.md,56,research,Iggy Examples,MEDIUM
archived-docs/research-glommer/iggy-sample/examples/java/README.md,256,research,Iggy Java Examples,MEDIUM
archived-docs/research-glommer/iggy-sample/examples/node/README.md,131,research,Iggy Examples,MEDIUM
archived-docs/research-glommer/iggy-sample/examples/python/README.md,81,research,Iggy Examples,MEDIUM
archived-docs/research-glommer/iggy-sample/examples/rust/README.md,225,research,Iggy Examples,MEDIUM
archived-docs/research-glommer/iggy-sample/examples/rust/src/message-headers/message-compression/README.md,282,research,An Example on Message Compression in Transit,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/cpp/README.md,10,research,Iggy C++ Client,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/csharp/DEPENDENCIES.md,17,research,Dependencies,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/csharp/Iggy_SDK.Tests.BDD/README.md,27,research,﻿# csharp bdd test,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/csharp/README.md,711,research,C# SDK for [Iggy](https://github.com/apache/iggy) [![Nuget (with prereleases)](https://img.shields.io/nuget/v/Apache....,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/go/README.md,13,research,Go SDK for Iggy,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/go/samples/README.md,6,research,Samples,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/go/samples/consumer/README.md,52,research,Consumer Sample,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/go/samples/producer/README.md,51,research,Producer Sample,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/java/BUILD_AND_TEST.md,293,research,Apache Iggy Java SDK - Build and Test Guide,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/java/README.md,239,research,Java SDK for Apache Iggy,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/java/external-processors/iggy-connector-flink/iggy-connector-library/README.md,72,research,Apache Iggy Connector Library,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/java/external-processors/iggy-connector-flink/iggy-flink-examples/data-population-explanation.md,279,research,Break Down Iggy HTTP API Message Payload,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/java/external-processors/iggy-connector-flink/iggy-flink-examples/deploy-and-run-word-count-job.md,258,research,"Here's a complete step-by-step guide to redeploy, test, and monitor the WordCountJob",MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/node/CHANGELOG.md,95,research,Changelog,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/node/README.md,81,research,Apache Iggy Node.js Client,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/node/src/bdd/README.md,24,research,Node.js bdd test,MEDIUM
archived-docs/research-glommer/iggy-sample/foreign/python/README.md,57,research,apache-iggy,MEDIUM
archived-docs/research-glommer/iggy-sample/helm/charts/iggy/README.md,194,research,iggy,MEDIUM
archived-docs/research-glommer/iggy-sample/web/README.md,77,research,Apache Iggy Web UI,MEDIUM
archived-docs/research-glommer/memelord/README.md,198,research,<p align='center'>,MEDIUM
archived-docs/spec20260320.md,306,spec,Executable Spec: Complete Parseltongue v300,HIGH
archived-docs/stable/archive-docs-v2/agents/parseltongue-ultrathink-isg-explorer.md,10,agent config,name: parseltongue-ultrathink-isg-explorer,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/00-overview.md,146,architecture,Parseltongue Architecture Overview,HIGH
archived-docs/stable/archive-docs-v2/archive-p1/01-crate-structure.md,346,code analysis,Crate Structure Deep Dive,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/02-control-flow.md,402,code analysis,Control Flow Analysis,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/03-data-flow.md,545,code analysis,Data Flow Analysis,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/04-api-guide.md,900,API design,Complete API Guide (ELI5),MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/CPP-Comprehensive-Research-2024-12-02.md,364,research,Comprehensive C++ Parsing Research Report,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/CPP-Query-Failure-Research-2024-12-02.md,252,research,CPP Query Extraction Failure Analysis,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/E2E_TESTING_DOCUMENTATION.md,725,code analysis,Parseltongue E2E Testing Documentation,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/ENDPOINT-STATUS-REPORT-2026-01-31.md,566,code analysis,Parseltongue v1.4.2 Endpoint Status Report,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/GIT-HISTORY-ANALYSIS.md,430,workflow,Git History Analysis: What Exists Where,HIGH
archived-docs/stable/archive-docs-v2/archive-p1/INCREMENTAL_INDEXING_EXECUTABLE_SPECS.md,1578,spec,Incremental Indexing Feature - Executable Specifications,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/PRD-v142-Parseltongue.md,1077,PRD,Product Requirements Document: Parseltongue,HIGH
archived-docs/stable/archive-docs-v2/archive-p1/PRD-v143-Parseltongue.md,420,PRD,PRD: Parseltongue v1.4.3 - Three Core Requirements,HIGH
archived-docs/stable/archive-docs-v2/archive-p1/README.md,324,architecture,Parseltongue Documentation,HIGH
archived-docs/stable/archive-docs-v2/archive-p1/S01-README-MOSTIMP.md,115,architecture,Codebase Wisdom 101,HIGH
archived-docs/stable/archive-docs-v2/archive-p1/S02-visual-summary-terminal-guide.md,1744,visualization,Post-Ingestion Analytics & Terminal Visualization,HIGH
archived-docs/stable/archive-docs-v2/archive-p1/S05-tone-style-guide.md,143,style guide,Tone & Style Guide,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/S06-design101-tdd-architecture-principles.md,971,TDD journal,Design101: TDD-First Architecture Principles,HIGH
archived-docs/stable/archive-docs-v2/archive-p1/S44ReleaseCheckList.md,903,release notes,S44: Release Checklist - Complete Process,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/S77-IdiomaticRustPatterns.md,2326,idiomatic patterns,========================================,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/THESIS-PRD-v143-File-Watching.md,1896,PRD,THESIS: PRD-v143 - Accurate File Watching by Default,OBSOLETE
archived-docs/stable/archive-docs-v2/archive-p1/V143-ENDPOINT-VERIFICATION.md,66,verification,v1.4.3 Endpoint Verification - Simple WORKS/BROKEN,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p1/V143-IMPLEMENTATION-JOURNAL.md,578,architecture,v1.4.3 File Watcher Implementation Journal,HIGH
archived-docs/stable/archive-docs-v2/archive-p1/parseltongue-ultrathink-isg-explorer-archived.md,506,code analysis,name: parseltongue-ultrathink-isg-explorer,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/04_DATA_STRUCTURES.md,732,code analysis,Data Structures: Single Source of Truth,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/07_RUST_INTERFACE_DEFINITIONS.md,855,implementation plan,07: Rust Interface Definitions for Diff Visualization System,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/A01Journal.md,8,architecture,Stable folder synchronized across all branches for PRs Architecture & Design docs,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/A02ShreyasIdeation20260124.md,162,code analysis,Start,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/A03IdealWorkflows20260124.md,1135,workflow,Overall Workflow for Rust-coding,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/ADR_001_KEY_NORMALIZATION.md,365,decision log,ADR-001: Entity Key Normalization for Diff Stability,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/ARCHITECTURE_API_GROUNDED_20260122233900.md,451,architecture,Parseltongue Diff Visualization: API-Grounded Architecture,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/D01_UserJourneys.md,440,user journey,Parseltongue User Journeys,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/D02_MCP_Explained.md,567,MCP research,How MCP Actually Works: An ELI15 Guide for Developers,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/D03_MCP_Industry_Research.md,1644,MCP research,Model Context Protocol (MCP) Industry Research Report,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/D04_Incremental_Indexing_Architecture.md,1307,incremental indexing,Incremental Indexing Architecture,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/D05_Rust_Product_Manager_Interview.md,2702,interview,Rust Product Manager Interview Questions,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/D06_Entry_Level_Rust_Engineer_Interview.md,3033,interview,Entry Level Rust Engineer Interview Questions,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/D07_Senior_Rust_Engineer_Interview.md,3329,interview,Senior Rust Engineer Interview Questions,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/D08_Principal_Rust_Engineer_Interview.md,3690,interview,D08: Principal Rust Engineer Interview Questions,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/D09_Parseltongue_Core_Architecture.md,290,architecture,D09: Parseltongue Core Architecture & Storage Interview Questions,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/D10_Parseltongue_Parsing_Languages.md,298,tree-sitter,D10: Parseltongue Parsing & Language Support Interview Questions,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/D11_Parseltongue_Algorithms_Analysis.md,321,graph algorithms,D11: Parseltongue Algorithms & Analysis Interview Questions,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/D12_Parseltongue_API_System_Design.md,342,architecture,D12: Parseltongue API & System Design Interview Questions,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/Journal2026-01-27-v140-release-verification.md,159,release notes,Parseltongue v1.4.0 Release Verification Journal,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/MCP_EXPLAINED_FOR_DEVELOPERS.md,567,MCP research,How MCP Actually Works: An ELI15 Guide for Developers,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/PHASE-2-ARCHITECTURE.md,833,architecture,Parseltongue Phase 2: Real-Time Diff Visualization Architecture,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/PRD-2026-01-28-Live-Tracking-Incremental-Indexing.md,239,PRD,PRD: Live Tracking / Incremental Indexing for Parseltongue,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/PRD-ARCH-UNIFIED.md,246,PRD,Parseltongue Diff Visualization System: Unified PRD & Architecture,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/RCA-2026-01-28-jq-null-field-error.md,215,RCA,Root Cause Analysis: jq 'null and string cannot have containment checked' Error,HIGH
archived-docs/stable/archive-docs-v2/archive-p2/README.md,14,architecture,Stable Folder,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/RELEASE_v1.4.1_SUMMARY.md,117,release notes,Parseltongue v1.4.1 Release Summary,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/TDD_PROGRESS_TRACKER.md,293,TDD journal,TDD Progress Tracker: Incremental Reindex Feature,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/TDD_RELEASE_STATE_v1.4.1.md,584,TDD journal,TDD Session State: Parseltongue v1.4.1 Release,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/TDD_SESSION_STATE.md,715,TDD journal,TDD Session State: Live Tracking / Incremental Indexing Feature,MEDIUM
archived-docs/stable/archive-docs-v2/archive-p2/UserJourneys01.md,440,user journey,Parseltongue User Journeys,HIGH
archived-docs/stable/archive-docs-v2/experiments/dogfood-experiment-001-20251201.md,478,experiment,Dogfooding Experiment #001 - Parseltongue on Parseltongue,MEDIUM
archived-docs/stable/archive-docs-v2/experiments/dogfood-research-001-improvements.md,366,experiment,Research Document: Parseltongue Improvement Analysis,MEDIUM
archived-docs/stable/archive-docs-v2/experiments/dogfooding_experiment_001.md,317,experiment,Dogfooding Experiment #001,MEDIUM
archived-docs/stable/archive-docs-v2/experiments/real-world-exp01.md,463,experiment,Real-World Experiment 01: Parseltongue Self-Analysis,MEDIUM
archived-docs/stable/archive-docs-v2/experiments/research_improvements_001.md,362,experiment,Research Document: Parseltongue Improvement Analysis,MEDIUM
archived-docs/stable/archive-docs-v2/refDocsClaudeCode/RD01_ARCHITECTURE.md,663,architecture,Claude Code: Complete Architectural Deconstruction,HIGH
archived-docs/stable/archive-docs-v2/refDocsClaudeCode/RD02_DEEP_DIVE_RESEARCH.md,1446,research,Claude Code: Deep-Dive Research Document,MEDIUM
archived-docs/stable/archive-docs-v2/refDocsClaudeCode/RD03_EXHAUSTIVE_FUNCTION_REFERENCE.md,651,implementation plan,Claude Code CLI.js: Exhaustive Function Reference,MEDIUM
archived-docs/stable/archive-docs-v2/refDocsClaudeCode/RD04_HOOK_SYSTEM_ANALYSIS.md,720,code analysis,Claude Code Hook System - Deep Analysis,MEDIUM
archived-docs/stable/archive-docs-v2/refDocsClaudeCode/RD05_API_CLIENT_AND_MESSAGE_HANDLING.md,1071,architecture,DEMINIFIED API CLIENT AND MESSAGE HANDLING ARCHITECTURE,HIGH
archived-docs/stable/archive-docs-v2/refDocsClaudeCode/RD08_EXPERT_HLD_LLD_ANALYSIS.md,834,architecture,Claude Code: Expert HLD/LLD Analysis with Architectural Diagrams,HIGH
archived-docs/stable/archive-docs-v2/web-ui/API_CHANGES_2025-01-11.md,132,visualization,API Changes Summary,LOW
archived-docs/stable/archive-docs-v2/web-ui/ARCHITECTURE.md,625,visualization,Web UI Architecture,LOW
archived-docs/stable/archive-docs-v2/web-ui/DESIGN_OPTIONS_FOR_PARSELTONGUE_VISUALIZATION.md,568,visualization,Design Options for Parseltongue Visualization,LOW
archived-docs/stable/archive-docs-v2/web-ui/EIGHT_NEW_USER_JOURNEYS_VERSION_THREE.md,786,user journey,Eight NEW User Journeys for Parseltongue Visualization (Version 3),LOW
archived-docs/stable/archive-docs-v2/web-ui/EIGHT_NEW_USER_JOURNEYS_VERSION_TWO.md,1131,user journey,Eight NEW User Journeys for Parseltongue Visualization (Version 2),LOW
archived-docs/stable/archive-docs-v2/web-ui/EIGHT_USER_JOURNEYS_FOR_PARSELTONGUE_VISUALIZATION.md,880,user journey,Eight User Journeys for Parseltongue Visualization,LOW
archived-docs/stable/archive-docs-v2/web-ui/INTERFACE_SIGNATURE_GRAPH_THESIS.md,471,visualization,Interface Signature Graph Visualization: A Design Thesis,LOW
archived-docs/stable/archive-docs-v2/web-ui/MULTI_REPOSITORY_PORT_MANAGEMENT.md,389,port management,Multi-Repository Port Management: Research & Solution,LOW
archived-docs/stable/archive-docs-v2/web-ui/PORT_SELECTION_ARCHITECTURE.md,740,port management,Port Selection Architecture: Smart Multi-Instance Support,LOW
archived-docs/stable/archive-docs-v2/web-ui/RESEARCH_Visualization_Improvements_20260110.md,397,visualization,Parseltongue Visualization Research Thesis,LOW
archived-docs/stable/archive-docs-v2/web-ui/RUBBER_DUCK_ANALYSIS.md,455,visualization,Rubber Duck Analysis: Web UI Architecture,LOW
archived-docs/stable/archive-docs-v2/web-ui/SMART_PORT_SELECTION_TEST_JOURNAL.md,246,port management,Smart Port Selection - Test Journal,LOW
archived-docs/stable/archive-docs-v2/web-ui/TDD_TEST_PLAN.md,447,TDD journal,Web UI TDD Test Plan,LOW
archived-docs/stable/archive-docs-v2/web-ui/THREE_JS_BEST_PRACTICES.md,453,visualization,Three.js & CodeCity Visualization Best Practices,LOW
archived-docs/stable/archive-docs-v2/web-ui/THREE_JS_INNOVATION_RESEARCH.md,238,visualization,Three.js Innovation Research: Visualization Techniques & Inspiration,LOW
archived-docs/stable/archive-docs-v2/web-ui/VERIFICATION_REPORT.md,269,visualization,Verification Report: Web UI POC,LOW
archived-docs/stable/archive-docs-v2/web-ui/VISUALIZATION_IMPROVEMENTS.md,101,visualization,3D CodeCity Visualization Improvements,LOW
archived-docs/stable/archive-docs-v2/web-ui/influential-design-voices-2005-2025.md,1259,visualization,Influential Voices in Design: 2005-2025,LOW
archived-docs/stable/archive-journal/2026-01-23-repo-cleanup-and-e2e-testing.md,215,design doc,Development Journal: 2026-01-23,MEDIUM
archived-docs/stable/archive-research/GAP_ANALYSIS_METHODOLOGY_EVOLUTION_20260122.md,636,research,Gap Analysis and Methodology Evolution,MEDIUM
archived-docs/stable/archive-research/RUBBER_DUCK_DEBUG_REPORT_20260122235000.md,339,research,Rubber Duck Debug Report: API Validation,MEDIUM
archived-docs/stable/archive-research/UNIFIED_SERVER_DESIGN_RESEARCH_20260122233900.md,579,research,Parseltongue Unified Server: Design Research Document,MEDIUM
archived-docs/stable/archive-research/VISUALIZATION_RESEARCH_20260122233900.md,271,visualization,Parseltongue 3D Visualization Research,MEDIUM
archived-docs/stable/archive-root/CLAUDE.md,142,CozoDB queries,CLAUDE.md,MEDIUM
archived-docs/stable/archive-root/parseltongue-ultrathink-isg-explorer-archived.md,506,code analysis,name: parseltongue-ultrathink-isg-explorer,MEDIUM
archived-docs/stable/archive-specs/05_EXECUTABLE_SPECS_DIFF_SYSTEM.md,994,spec,Executable Specifications: Diff Visualization System,MEDIUM
archived-docs/stable/archive-specs/EXECUTABLE_SPECS_diff_command.md,1068,spec,Executable Specifications: Diff Command Execution Module,MEDIUM
archived-docs/stable/archive-specs/REQ-APP-INTEGRATION.md,1222,code analysis,REQ-APP-INTEGRATION: App.tsx Integration Specification,MEDIUM
archived-docs/stable/archive-specs/REQ-ENTITY-DETAIL-DIFF-SUMMARY.md,1037,code analysis,Entity Detail Panel and Diff Summary Stats Specification,MEDIUM
archived-docs/stable/archive-specs/REQ-FILE-WATCHER-SERVICE.md,2503,file watching,File Watcher Service Specification,MEDIUM
archived-docs/stable/archive-specs/REQ-HTTP-DIFF-ANALYSIS-COMPARE-SNAPSHOTS.md,1426,code analysis,HTTP Endpoint Specification: `/diff-analysis-compare-snapshots`,MEDIUM
archived-docs/stable/archive-specs/REQ-REACT-FRONTEND-VISUALIZATION.md,2106,visualization,React Frontend Visualization Specification,LOW
archived-docs/stable/archive-specs/REQ-RUST-EMBED-FRONTEND.md,1162,code analysis,REQ-RUST-EMBED-FRONTEND: Static Frontend Embedding Specification,MEDIUM
archived-docs/stable/archive-specs/REQ-WEBSOCKET-DIFF-STREAMING.md,2097,code analysis,WebSocket Endpoint Specification: Real-Time Diff Streaming,MEDIUM
archived-docs/stable/archive-specs/REQ-WORKSPACE-MANAGEMENT-ENDPOINTS.md,1898,code analysis,HTTP Endpoint Specification: Workspace Management Endpoints,MEDIUM
archived-docs/stable/archive-specs/REQ-WORKSPACE-WATCH-TOGGLE-IMPL.md,759,file watching,Implementation Specification: Workspace Watch Toggle Endpoint,MEDIUM
archived-docs/stable/archive-tdd/06_TEST_STRATEGY_AND_FIXTURES.md,796,TDD journal,Diff Visualization Test Strategy and Fixtures,MEDIUM
archived-docs/stable/archive-tdd/PHASE-2.3-2.4-TDD-STATE.md,296,TDD journal,TDD Session State: Phase 2 - CRITICAL BUILD BLOCKER IDENTIFIED,MEDIUM
archived-docs/stable/archive-tdd/TDD-plan-20260123000800.md,1112,TDD journal,TDD Progress Journal: Diff Visualization System,MEDIUM
archived-docs/stable/archive-web-ui/API_CHANGES_2025-01-11.md,132,visualization,API Changes Summary,LOW
archived-docs/stable/archive-web-ui/ARCHITECTURE.md,625,visualization,Web UI Architecture,LOW
archived-docs/stable/archive-web-ui/DESIGN_OPTIONS_FOR_PARSELTONGUE_VISUALIZATION.md,568,visualization,Design Options for Parseltongue Visualization,LOW
archived-docs/stable/archive-web-ui/EIGHT_NEW_USER_JOURNEYS_VERSION_THREE.md,786,user journey,Eight NEW User Journeys for Parseltongue Visualization (Version 3),LOW
archived-docs/stable/archive-web-ui/EIGHT_NEW_USER_JOURNEYS_VERSION_TWO.md,1131,user journey,Eight NEW User Journeys for Parseltongue Visualization (Version 2),LOW
archived-docs/stable/archive-web-ui/EIGHT_USER_JOURNEYS_FOR_PARSELTONGUE_VISUALIZATION.md,880,user journey,Eight User Journeys for Parseltongue Visualization,LOW
archived-docs/stable/archive-web-ui/INTERFACE_SIGNATURE_GRAPH_THESIS.md,471,visualization,Interface Signature Graph Visualization: A Design Thesis,LOW
archived-docs/stable/archive-web-ui/MULTI_REPOSITORY_PORT_MANAGEMENT.md,389,port management,Multi-Repository Port Management: Research & Solution,LOW
archived-docs/stable/archive-web-ui/PORT_SELECTION_ARCHITECTURE.md,740,port management,Port Selection Architecture: Smart Multi-Instance Support,LOW
archived-docs/stable/archive-web-ui/RESEARCH_Visualization_Improvements_20260110.md,397,visualization,Parseltongue Visualization Research Thesis,LOW
archived-docs/stable/archive-web-ui/RUBBER_DUCK_ANALYSIS.md,455,visualization,Rubber Duck Analysis: Web UI Architecture,LOW
archived-docs/stable/archive-web-ui/SMART_PORT_SELECTION_TEST_JOURNAL.md,246,port management,Smart Port Selection - Test Journal,LOW
archived-docs/stable/archive-web-ui/TDD_TEST_PLAN.md,447,TDD journal,Web UI TDD Test Plan,LOW
archived-docs/stable/archive-web-ui/THREE_JS_BEST_PRACTICES.md,453,visualization,Three.js & CodeCity Visualization Best Practices,LOW
archived-docs/stable/archive-web-ui/THREE_JS_INNOVATION_RESEARCH.md,238,visualization,Three.js Innovation Research: Visualization Techniques & Inspiration,LOW
archived-docs/stable/archive-web-ui/VERIFICATION_REPORT.md,269,visualization,Verification Report: Web UI POC,LOW
archived-docs/stable/archive-web-ui/VISUALIZATION_IMPROVEMENTS.md,101,visualization,3D CodeCity Visualization Improvements,LOW
archived-docs/stable/archive-web-ui/influential-design-voices-2005-2025.md,1259,visualization,Influential Voices in Design: 2005-2025,LOW
archived-docs/tauri-research/README.md,147,Tauri research,Tauri Research Project,MEDIUM
archived-docs/tauri-research/RESEARCH_SUMMARY.md,366,Tauri research,🎯 Tauri Research - Complete Summary,MEDIUM
archived-docs/tauri-research/authentication/README.md,50,Tauri research,Authentication Patterns,MEDIUM
archived-docs/tauri-research/best-practices/README.md,40,Tauri research,Tauri Best Practices,MEDIUM
archived-docs/tauri-research/docs/README.md,46,Tauri research,Generated Documentation,MEDIUM
archived-docs/tauri-research/docs/TAURI_BEST_PRACTICES.md,551,Tauri research,Tauri Best Practices Guide,MEDIUM
archived-docs/tauri-research/docs/TWEET_SCROLLS_TAURI_PLAN.md,602,Tauri research,Tweet Scrolls MacBook App - Tauri Implementation Plan,MEDIUM
archived-docs/tauri-research/macbook-optimization/README.md,42,Tauri research,MacBook Optimization for Tauri,MEDIUM
archived-docs/tauri-research/patterns/README.md,40,Tauri research,Tauri Code Patterns,MEDIUM
archived-docs/v300/algorithm_endpoint_journey_matrix_202603091430.md,321,user journey,Algorithm → Endpoint → Journey → Phase Matrix,HIGH
archived-docs/v300/minimal_v200_architecture_decisions_202603091545.md,583,decision log,Minimal V200 Architecture Decisions - Complete Record,HIGH
archived-docs/v300/rustc_private_stability_rationale_202603091530.md,216,code analysis,Why rustc_private Instability Is a Solved Problem,HIGH
